MCMCU;MCSTYL;MCDL01;MCRP01;MCRP02
00003293;16;ACF STIEP;08;OPE
00002988;09;AC CIDADE NOVA;08;OPE
00003233;16;ACF CIDADELA;08;OPE
00002995;09;AC CEPLAC;08;OPE
00002269;09;AC CONSOLATA;06;OPE
00002242;09;AC BONFIM;06;OPE
00002243;09;AC MUCAJAI;06;OPE
00002201;09;AC ALTO ALEGRE;06;OPE
00002203;09;AC BOA VISTA;06;OPE
00003631;15;ACS CAIUBI;08;OPE
00003542;15;ACS VARZEA GRANDE;08;OPE
00003543;15;ACS INEMA;08;OPE
00003464;15;ACS AGROVILA 12;08;OPE
00003465;15;ACS AGROVILA 13;08;OPE
00003466;15;ACS AGROVILA 14;08;OPE
00003677;15;ACS ITAIA;08;OPE
00003679;15;ACS MALHADA NOVA;08;OPE
00003670;15;ACS COLONIA AGRICOLA ROBERTO S;08;OPE
00002673;09;AC COELBA;08;OPE
00002948;09;AC IPUCABA;08;OPE
00003215;16;ACF RETIRO;08;OPE
00002997;09;AC SUBAE;08;OPE
00002990;09;AC SENADOR COSTA PINTO;08;OPE
00002627;09;AC COM IND FORD NORDESTE;08;OPE
00002991;09;AC POLO PETROQUIMICO CAMACARI*;08;OPE
00003164;15;ACS PALMEIRINHA;08;OPE
00003165;16;ACF CAIXA D'AGUA;08;OPE
00003227;16;ACF RIO BRANCO;08;OPE
00003228;16;ACF CIDADE SOL;08;OPE
00003572;16;ACF GLEBA B;08;OPE
00003657;15;ACS VALENTIM;08;OPE
00003658;15;ACS BANDEIRA DO COLONIA;08;OPE
00003659;15;ACS MISSAO DE ARICOBE;08;OPE
00003650;15;ACS JIRIBATUBA;08;OPE
00003552;15;ACS SEQUEIRO GRANDE;08;OPE
00003504;15;ACS ALGODAO;08;OPE
00003290;16;ACF BOA VISTA DE BROTAS;08;OPE
00003281;16;ACF PERO VAZ;08;OPE
00002003;15;ACS SAO BENTO;04;OPE
00002004;15;ACS  MATA VERDE;04;OPE
00002005;15;ACS BARREIRA;04;OPE
00003667;15;ACS BELA VISTA;08;OPE
00003668;15;ACS TRAVESSAO;08;OPE
00003669;15;ACS JUERANA;08;OPE
00003660;15;ACS SAO MANOEL DO NORTE;08;OPE
00003651;16;ACF STELLA MARIS;08;OPE
00003562;15;ACS SANTA RITA;08;OPE
00003563;15;ACS UNIAO QUEIMADA;08;OPE
00003182;15;ACS UPABUCU;08;OPE
00003183;16;ACF CANELA;08;OPE
00003254;15;ACS VILA CENTRAL;08;OPE
00003288;15;ACS SITIO DO QUINTO;08;OPE
00003280;16;ACF NOVA SUSSUARANA;08;OPE
00003172;15;ACS LAGOA REAL;08;OPE
00003173;15;ACS JUNCO;08;OPE
00003239;16;ACF CHILE;08;OPE
00001916;15;ACS SANTO ANTONIO;04;OPE
00001917;15;ACS CORURIPE DA CAL;04;OPE
00001900;15;ACS PAU DARCO;04;OPE
00003202;16;ACF SAO CRISTOVAO;08;OPE
00003218;16;ACF DOURADO;08;OPE
00003219;16;ACF FORUM FELINTO BASTOS;08;OPE
00002599;09;AC SHOPPING BARRA;08;OPE
00002620;09;AC PATAMUTE;08;OPE
00002610;09;AC CENTRO INDUSTRIAL DE ARATU;08;OPE
00001790;09;AC CANAFISTULA;04;OPE
00003632;15;ACS VENTANIA;08;OPE
00003345;15;ACS SERRA DO RAMALHO;08;OPE
00003346;15;ACS BONITO;08;OPE
00003537;15;ACS NUCLEO COLONIAL;08;OPE
00003538;15;ACS JESUS MENINO;08;OPE
00003539;15;ACS TAUAPE;08;OPE
00003505;16;ACF STELLA MARIS;08;OPE
00003506;15;ACS AGUAS DO PAULISTA;08;OPE
00003467;15;ACS AGROVILA 11;08;OPE
00003468;15;ACS AGROVILA 18;08;OPE
00003469;15;ACS AGROVILA 02;08;OPE
00003460;15;ACS AGROVILA 06;08;OPE
00003451;15;ACS MISSAO DO ARICOBE;08;OPE
00003530;16;ACF OXALA;08;OPE
00003521;15;ACS COLONIA;08;OPE
00003221;16;ACF KALILANDIA;08;OPE
00003269;16;ACF BARROS REIS;08;OPE
00003224;16;ACF MULUNGU;08;OPE
00001942;15;ACS AREIA BRANCA;04;OPE
00001943;15;ACS SERRA GRANDE;04;OPE
00001944;15;ACS MATA DO ROLO;04;OPE
00001945;15;ACS ROCADINHO;04;OPE
00003452;15;ACS LAGOA DA BOA VISTA;08;OPE
00003453;15;ACS IBIPETUM;08;OPE
00003305;16;ACF GILBERTO LEVITA;08;OPE
00003210;16;ACF POSTO RIVIERA;08;OPE
00003201;15;ACS MORRO DE SAO PAULO;08;OPE
00003295;15;ACS ITAMIRA;08;OPE
00003296;15;ACS LAMARAO DO PASSE;08;OPE
00002787;09;AC CASTELO BRANCO;08;OPE
00003257;15;ACS CAATINGA DO MOURA;08;OPE
00003258;16;ACF LARGO DO TANQUE;08;OPE
00003259;16;ACF MUSSURUNGA;08;OPE
00002600;09;AC PARIPE;08;OPE
00003261;15;ACS JEQUITIBA;08;OPE
00003264;16;ACF PEDRO PONDE;08;OPE
00003265;15;ACS SAO JOAO DO MONTE;08;OPE
00003297;16;ACF ARVOREDO;08;OPE
00001950;15;ACS APARECIDA;04;OPE
00001941;15;ACS UTINGA;04;OPE
00002649;09;AC BARROCAS;08;OPE
00003522;15;ACS CANAL;08;OPE
00003523;15;ACS BANDEIRA DO ALMADA;08;OPE
00003414;15;ACS TAQUARANDI;08;OPE
00003415;15;ACS UMBURANA DE QUERE;08;OPE
00003534;15;ACS GAMELEIRA DO JACARE;08;OPE
00003535;15;ACS ESPANTA GADO;08;OPE
00003536;15;ACS GAMELEIRA DOS CRENTES;08;OPE
00003416;15;ACS UMBUZEIRO;08;OPE
00003367;15;ACS MONTE GORDO;08;OPE
00003369;15;ACS MURICI;08;OPE
00003312;16;ACF SOARES LOPES;08;OPE
00003594;15;ACS IRUNDIARA;08;OPE
00003596;15;ACS SITIO NOVO;08;OPE
00003249;15;ACS LAGOA DA BOA VISTA;08;OPE
00001920;15;ACS CAMPESTRE;04;OPE
00001911;15;ACS PINDORAMA;04;OPE
00001886;15;ACS PARICONHA;04;OPE
00002312;16;ACF BELVEDERE;06;OPE
00002314;16;ACF NOVA ESPERANCA;06;OPE
00002275;09;AC SAO JOAO DA BALIZA;06;OPE
00002200;09;AC NORMANDIA;06;OPE
00002374;03;ACOMPANHAMENTO DA GESTAO*;08;ADM
00003016;09;AC MOURARIA;08;OPE
00003047;09;AC TABOQUINHAS;08;OPE
00003048;09;AC CARAIBAS;08;OPE
00002337;15;ACS UIRAMUTA;06;OPE
00003207;16;ACF VILA LAURA;08;OPE
00003208;16;ACF VILLAS DO ATLANTICO;08;OPE
00003209;16;ACF ESTACAO RODOVIARIA;08;OPE
00002975;09;AC ESTACAO RODOVIARIA DE SALVA;08;OPE
00002315;16;ACF SAO FRANCISCO;06;OPE
00003039;09;AC OLHOS DAGUA DO SECO;08;OPE
00003030;09;AC JEQUITIBA;08;OPE
00003024;09;AC MIRANDELA;08;OPE
00003025;09;AC ITAJUBAQUARA;08;OPE
00003026;09;AC SANTO INACIO;08;OPE
00002982;09;AC SHOPPING CENTER IGUATEMI;08;OPE
00003044;09;AC COQUEIROS;08;OPE
00003045;09;AC BAIXA DO PALMEIRA;08;OPE
00003049;09;AC INHOBIM;08;OPE
00003040;09;AC OLHOS DAGUA DO SERAFIM;08;OPE
00003031;09;AC FRANCA;08;OPE
00003204;16;ACF SHOPPING LITORAL NORTE;08;OPE
00003205;16;ACF SHOPPING PIEDADE;08;OPE
00003206;16;ACF STELLA MARIS;08;OPE
00002320;15;ACS PAD ANAUA;06;OPE
00002319;16;ACF APARECIDA;06;OPE
00002602;09;AC PERIPERI;08;OPE
00003021;09;AC CARRAPICHEL;08;OPE
00003027;09;AC CAATINGA DO MOURA;08;OPE
00003028;09;AC ITAPURA;08;OPE
00003029;09;AC TAPIRANGA;08;OPE
00003020;09;AC JUREMAL;08;OPE
00003050;09;AC GAMELEIRA DA LAPA;08;OPE
00003041;09;AC ARAPIRANGA;08;OPE
00003046;09;AC BANCO CENTRAL;08;OPE
00003037;09;AC ACUPE;08;OPE
00003038;09;AC PARALELA;08;OPE
00003032;09;AC GAMELEIRA DO ASSURA;08;OPE
00003033;09;AC PATAIBA;08;OPE
00003194;15;ACS FRANCA;08;OPE
00003195;16;ACF PERNAMBUES;08;OPE
00002237;09;AC SAO LUIZ DO ANAUA;06;OPE
00002056;03;ACOMPANHAMENTO DA GESTAO;06;ADM
00002329;15;ACS ESTIRAO DO EQUADOR;06;OPE
00003042;09;AC MARCOLINO MOURA;08;OPE
00003043;09;AC CAMASSANDI;08;OPE
00002317;16;ACF ADRIANOLPOLIS;06;OPE
00001936;15;ACS PONTAL DO PEBA;04;OPE
00001937;15;ACS ENTREMONTES;04;OPE
00001938;15;ACS PIAU;04;OPE
00001924;15;ACS MATA LIMPA;04;OPE
00001925;15;ACS ROCHA CAVALCANTE;04;OPE
00001996;15;ACS LAGOA DO CALDEIRAO;04;OPE
00001998;16;ACF COSTA REGO P DOS INDIOS;04;OPE
00001999;15;ACS ALGODAO;04;OPE
00002011;15;ACS BREJO NOVO;04;OPE
00001912;15;ACS FOLHA MIUDA DE CIMA;04;OPE
00001913;15;ACS BARRAGEM LESTE;04;OPE
00001914;15;ACS TAPERAGUA;04;OPE
00001986;15;ACS PRIMAVERA;04;OPE
00001988;15;ACS ANEL;04;OPE
00001970;15;ACS PARICONHA;04;OPE
00002326;15;ACS ENTRE RIOS;06;OPE
00002327;15;ACS BITENCOURT;06;OPE
00002328;15;ACS PALMEIRA DOS INDIOS;06;OPE
00001133;01;ACOMPANHAMENTO E CONTROLE DE E;01;ADM
00001892;15;ACS BOA VISTA;04;OPE
00001893;15;ACS ESTACAO RODOVIARIA ARAPIRA;04;OPE
00001967;16;ACF RODOVIARIA;04;OPE
00001968;15;ACS SAO FELIX;04;OPE
00001969;16;ACF ALVARO OTACILIO;04;OPE
00001990;15;ACS PIAU;04;OPE
00001367;01;ACOMPANHAMENTO OPERACIONAL AER;01;ADM
00001883;15;ACS CARAIBEIRAS DOS TEODOSIOS;04;OPE
00001850;09;AC DIAS CABRAL;04;OPE
00001980;15;ACS POLO CLOROMIQUIMO;04;OPE
00001971;15;ACS ESTRELA DE ALAGOAS;04;OPE
00001387;01;ACOMPANHAMENTO OPERACIONAL DE;01;ADM
00001817;09;AC CAMACARI;04;OPE
00002321;15;ACS IPIRANGA;06;OPE
00001930;15;ACS SANTA CRUZ DO DESERTO;04;OPE
00001908;15;ACS BAIRRO NOVO;04;OPE
00001853;09;AC POCO;04;OPE
00001982;15;ACS VILA MARIA;04;OPE
00001984;15;ACS ILHA DA CROA;04;OPE
00001927;15;ACS RIACHO DO SERTAO;04;OPE
00001928;15;ACS CAPELINHA;04;OPE
00001929;15;ACS VARZEA GRANDE;04;OPE
00001317;01;ACOMPANHAMENTO;01;ADM
00001972;15;ACS FAZENDA NOVA;04;OPE
00001955;16;ACF FERNANDES LIMA;04;OPE
00001331;01;ACAO DE CAMPO;01;ADM
00001275;01;ACOMPANHAMENTO DE VENDAS;01;ADM
00001620;03;ACOMPANHAMENTO DA GESTAO;04;ADM
00001993;15;ACS PRAIA DO FRANCES;04;OPE
00001516;02;ACOMPANHAMENTO E CONTROLE/GEPA;01;ADM
00001356;01;ACOMPANHAMENTO OPERACIONAL INT;01;ADM
00001889;15;ACS TANQUE;04;OPE
00001901;15;ACS SAO FRANCISCO;04;OPE
00001763;09;AC FLORIANO PEIXOTO;04;OPE
00002006;15;ACS POXIM;04;OPE
00001124;01;ACAO REGIONAL/DEFIL;01;ADM
00001940;15;ACS VILA SAO FRANCISCO;04;OPE
00001931;15;ACS ESTRELA;04;OPE
00001489;01;ACOMPANHAMENTO DE VENDAS;01;ADM
00002001;15;ACS QUEBRADENTES;04;OPE
00001905;15;ACS OLHOS DAGUA;04;OPE
00001976;15;ACS CARIE;04;OPE
00001977;16;ACF PRESIDENTE CASTELO BRANCO;04;OPE
00002008;15;ACS PINDORAMA;04;OPE
00002009;15;ACS TABOLEIRO GRANDE;04;OPE
00001922;15;ACS OLHO DAGUA;04;OPE
00001923;15;ACS ANTONICA;04;OPE
00001946;15;ACS USINA SINIMBU;04;OPE
00001948;15;ACS CURRALINHO;04;OPE
00001949;15;ACS LAGOA SECA;04;OPE
00001939;15;ACS RUA NOVA;04;OPE
00001286;01;ACOMPANHAMENTO E CONTROLE/DPRO;01;ADM
00001881;15;ACS CAMPINHOS;04;OPE
00001856;09;AC JOAO PAULO II;04;OPE
00001783;09;AC CANASTRA;04;OPE
00001849;09;AC FERNAO VELHO;04;OPE
00001373;01;ACOMP OPER E EMPREGO E MANUT D;01;ADM
00034614;27;ACC I ARAUJO LEITE;74;OPE
00034786;27;ACC I SANTO ANTONIO;14;OPE
00032867;25;ACC I SHOPPING SAO VICENTE;72;OPE
00034868;27;ACC I ALADDIM;20;OPE
00034625;27;ACC I VISTA VERDE;74;OPE
00034616;27;ACC I BAURU SHOPPING;74;OPE
00034618;27;ACC I BELA VISTA;74;OPE
00033571;27;ACC I CATATAU;20;OPE
00034612;27;ACC I ALTOS DA CIDADE;74;OPE
00035636;01;ACOMPANHAMENTO INF GERENCIAIS;01;ADM
00029285;03;ACOMPANHAMENTO DE OPERACOES*;74;ADM
00035832;09;ACC I CAROEBE;06;OPE
00036657;09;ACC I IRACEMA;06;OPE
00036835;09;ACC I AMAJARI;06;OPE
00035828;09;ACC I UIRAMUTA;06;OPE
00036715;27;ACC I PONTE DO IMARUIM*;68;OPE
00035648;27;ACC I RENASCER;20;OPE
00036766;27;ACCI MORADA DO OURO;24;OPE
00034879;27;ACC I SOMETAL;20;OPE
00033982;27;ACC I FERNANDO OSORIO;64;OPE
00050195;09;ACC I JK;16;OPE
00037747;27;ACC I MEGA VIDEO;20;OPE
00039582;09;ACC I VITORIA DO JARI;28;OPE
00038383;27;ACC I SHOPPING ITAQUERA;72;OPE
00038142;27;ACC I MORUMBI;36;OPE
00037610;27;ACC I VILA GUILHERMINA;72;OPE
00039085;27;ACCI UNIT;70;OPE
00038292;09;ACC I RODOVIARIA BOA VISTA;06;OPE
00037132;27;ACC I CAICARA;14;OPE
00037134;27;ACC I PICCOLI;14;OPE
00039683;27;ACC I KIT'S PRESENTES;26;OPE
00039685;27;ACC I GALERIA JOSE DE MELO;26;OPE
00036723;27;ACC I CORDEIROS*;68;OPE
00037459;27;ACC I NOVO HORIZONTE;14;OPE
00043790;27;ACC I ELMON CALCADOS;20;OPE
00043355;27;ACC I OLEGARIO MACIEL;20;OPE
00040090;27;ACC I JAVARI;74;OPE
00039074;27;ACC I VIAMOPOLIS;64;OPE
00041039;27;ACC I SANTA CLARA*;68;OPE
00043326;09;ACC I SANTA ROSA DO PURUS;26;OPE
00040732;27;ACC I CEU AZUL;20;OPE
00043805;27;ACC I MATADOURO;74;OPE
00043213;27;ACC I ALVARO SANCHES;72;OPE
00040760;27;ACC I MARAM;20;OPE
00039000;27;ACC I SANTOS DUMONT;70;OPE
00041024;27;ACC I CACHOEIRA DO BOM JESUS*;68;OPE
00041025;27;ACC SHOPPING SQUARE;50;OPE
00041027;27;ACC RIO GRANDE;50;OPE
00041030;27;ACC RENTROIA;50;OPE
00040915;27;ACC I SAO JOSE;34;OPE
00040939;27;ACC I PAPELARIA MODERNA;16;OPE
00040604;27;ACC I PORTAL PLAZA;36;OPE
00043530;27;ACC I PERNAMBUCO;74;OPE
00043533;27;ACC I BEIRA RIO;74;OPE
00041236;27;ACC I ALBERT SABIN;22;OPE
00044390;27;ACC I ROCHA LEAL;74;OPE
00043809;27;ACC I GALERIA SHOPPING;74;OPE
00044273;27;ACC I PENHA BRASIL;06;OPE
00043575;27;ACC LICINIO BARRETO;08;OPE
00040748;27;ACC I ESTACAO DOS COLCHOES;20;OPE
00041034;27;ACC I MAR GROSSO*;68;OPE
00040676;27;ACC I MARUIPE;14;OPE
00040579;27;ACC I JARDIM AMALIA;74;OPE
00041710;27;ACC I SHOPPING FRANCA;74;OPE
00041310;27;ACC I  POSTO ANIELLI;22;OPE
00042672;01;ACAO REGIONAL;01;ADM
00042783;27;ACC I 409 NORTE;10;OPE
00042785;27;ACC I DUARTE'S;10;OPE
00041477;27;ACC I NAINFORMATICA;18;OPE
00041213;27;ACC I PRACA ARY COELHO;22;OPE
00042440;27;ACC I PANORAMA;10;OPE
00044076;27;ACC SHOP CENTER RIO DAS ONDA;08;OPE
00046875;27;ACC SHOPPING SAO CRISTOVAO;08;OPE
00044405;27;ACC I BOTUJURU;72;OPE
00044334;27;ACC I JARDIM TERESOPOLIS;72;OPE
00044381;27;ACC I SHOPPING MACAPA;28;OPE
00044296;27;ACC SOS DA CONSTRUCAO;08;OPE
00044566;27;ACC I TRINTA DE JULHO;74;OPE
00044209;27;ACC I SARAH REPRESENTACOES*;16;OPE
00044421;27;ACC I VILA MARGARIDA;72;OPE
00047848;09;ACC I BANDEIRANTES DO TOCANTIN;16;OPE
00047850;09;ACC I JUARINA;16;OPE
00047852;09;ACC I LUZINOPOLIS;16;OPE
00047080;09;ACC I CENTENARIO;16;OPE
00046024;27;ACC I MARCHESINI;36;OPE
00045956;27;ACC ADOLFO VIANA;08;OPE
00047853;09;ACC I MATEIROS;16;OPE
00047856;09;ACC I SAO FELIX DO TOCANTINS;16;OPE
00047843;09;ACC I AGUIARNOPOLIS;16;OPE
00047845;09;ACC I BARRA DO OURO;16;OPE
00047859;09;ACC I TALISMA;16;OPE
00048960;09;ACC I PADRE ANCHIETA;74;OPE
00049575;09;ACC I ACRELANDIA;26;OPE
00045654;27;ACC I JOSE BONIFACIO;72;OPE
00050410;01;ACOMPANHAMENTO RESULTA VENDAS;01;ADM
00053033;09;ACC CHAPADA DA NATIVIDADE;16;OPE
00053267;01;ACOMPANHAMENTO OPERACIONAL**;01;ADM
00054081;09;ACC I SANTA TEREZINHA DO TOCAN;16;OPE
00054039;09;ACC I MONTE SANTO DO TOCANTINS;16;OPE
00054062;09;ACC I TUPIRATINS;16;OPE
00054065;09;ACC I TUPIRAMA;16;OPE
00054054;09;ACC I CHAPADA DE AREIA;16;OPE
00054058;09;ACC I CRIXAS DO TOCANTINS;16;OPE
00053515;25;ACCI AMARO DE SOUZA MARINHO;60;OPE
00052513;09;ACC I CAMPUS;74;OPE
00051743;09;ACC SIQUEIRA*;12;OPE
00053029;09;ACC I SANTA RITA DO TOCANTINS;16;OPE
00054079;09;ACC I IPUEIRAS;16;OPE
00054080;09;ACC I BOM JESUS DO TOCANTINS;16;OPE
00059404;09;ACC I RIO 2007;50;OPE
00028331;15;ACS SANTA FELICIA;74;OPE
00053300;01;ACOMPANHAMENT CARTEIRA/DECON**;01;ADM
00028341;15;ACS ANA JACINTA;74;OPE
00028343;15;ACS CIDADE SIMPATIA;74;OPE
00054059;09;ACC I LAVANDEIRA;16;OPE
00028324;15;ACS PIMENTEIS;74;OPE
00028310;15;ACS PADRE SANCHES;74;OPE
00055330;09;ACC I PUGMIL;16;OPE
00055658;01;ACOMPANHAMENTO VENDAS/DEREV;01;ADM
00055317;09;ACC I OLIVEIRA DE FATIMA;16;OPE
00053277;01;ACOMPANHAMENTO NOR SERV/DEAFI*;01;ADM
00052864;09;ACC I PALMAS SHOPPING;16;OPE
00059119;09;ACC I JAIME BRASIL;06;OPE
00059403;09;ACC I VILA DO PAN;50;OPE
00059118;09;ACC HELIO CAMPOS;06;OPE
00058296;09;ACC I CAIMBE;06;OPE
00058342;09;ACC I TEOTONIO SEGURADO;16;OPE
00058235;09;ACC I PLANALTO;06;OPE
00028190;15;ACS ROSOLEM;74;OPE
00028209;15;ACS TAQUARAL;74;OPE
00042891;27;ACC FREDERICO COSTA;08;OPE
00054348;01;ACOES PROMOCIONAIS/DMARK*;01;ADM
00054349;01;ACOMPANHAMENTO AVA ACOE/DMARK*;01;ADM
00054327;01;ACOMPANHAMENTO CONTRAT/DMARK*;01;ADM
00054323;01;ACOES INSTITUCIONAI/DMARK*;01;ADM
00013407;15;ACS AGROVILA NAZARE;28;OPE
00013337;15;ACS SAO FRANCISCO;28;OPE
00013323;15;ACS AGROPALMA;28;OPE
00054218;01;ACOMPANHAMENTO PROJETOS/APLAN*;01;ADM
00047303;01;ACAO DE CAMPO-ENTR ENCO/DENCO*;01;ADM
00047284;01;ACAO DE CAMPO-TRAT ENCO/DENCO*;01;ADM
00007081;15;ACS CIDADE LIVRE;16;OPE
00014869;15;ACS MARANGUAPE I;32;OPE
00013403;15;ACS COLONIA DO PRATA;28;OPE
00015541;16;ACF HOMERO CASTELO BRANCO;34;OPE
00047244;01;ACOMPANHAMENTO EM FROTA/DENAF*;01;ADM
00028224;15;ACS CAJURU;74;OPE
00028247;16;ACF SULESTE;74;OPE
00028240;15;ACS BRASILIENSE;74;OPE
00028212;15;ACS TORRE DE VIGIA;74;OPE
00028213;15;ACS TRES PONTES;74;OPE
00053243;01;ACOMPANHAMENTO TRAN BAN/DEBAN*;01;ADM
00054331;01;ACOMPANHAMENTO RES CAMP/DMARK*;01;ADM
00028216;15;ACS UNIVERSIDADE SAGRADO CORAC;74;OPE
00028210;15;ACS TATU;74;OPE
00060831;09;AC PRAIA DO SUA;14;OPE
00060837;09;AC GRUPIARA;20;OPE
00060833;09;AC IPIRANGA DO NORTE;24;OPE
00060838;09;AC QUELUZITO;20;OPE
00060883;09;AC FAROL PRAIA DO FORTE;08;OPE
00060895;09;AC POCO DANTAS;30;OPE
00060902;09;AC BERNARDINO BATISTA;30;OPE
00060897;09;AC GOIANA;20;OPE
00060896;09;AC SAO PEDRO DO SUACUI;20;OPE
00061562;09;AC MATA ESCURA;08;OPE
00060830;09;ACC I ENSEADA DO SUA;14;OPE
00060984;09;AC LAGOA GRANDE;20;OPE
00057354;01;ACOES EMPRESARIAIS/DEISB*;01;ADM
00060829;09;AC LARANJEIRAS;14;OPE
00060924;09;AC SANTA CRUZ DA ESPERANCA;74;OPE
00057447;01;ACOMPANHAMENTO VENDA/DEVEN*;01;ADM
00057304;01;ACOMPANHAMENTO AN FE GE/DESAU*;01;ADM
00060825;09;AC LAGOA DO MEIO;14;OPE
00060817;09;AC BELA VISTA;14;OPE
00060818;09;AC PLANALTO DA SERRA;24;OPE
00060892;09;AC SAO DOMINGOS DO CARIRI;30;OPE
00060934;09;AC VILA HELENA;74;OPE
00060935;09;AC AMERICO FIGUEIREDO;74;OPE
00060936;09;AC BRIGADEIRO;74;OPE
00060937;09;AC UBARANA;74;OPE
00060941;09;AC MATHIAS LOBATO;20;OPE
00060985;09;AC FORUM VARELLA BARCA;60;OPE
00047361;01;ACAO DE CAMPO-DIST CART/DECAR*;01;ADM
00047355;01;ACAO DE CAMPO-TRA CARTA/DECAR*;01;ADM
00028262;15;ACS UNESP;74;OPE
00028173;15;ACS MARTIN FRANCISCO;74;OPE
00028286;15;ACS SANTA OLIMPIA;74;OPE
00028175;15;ACS MATAO;74;OPE
00028258;15;ACS TANCREDO NEVES;74;OPE
00001904;15;ACS JOSE PAULINO;04;OPE
00028271;15;ACS CIDADE ARACY;74;OPE
00028299;15;ACS FUNEP;74;OPE
00060979;09;AC ARAPONGA;20;OPE
00060981;09;AC IPIACU;20;OPE
00060982;09;AC CATAS ALTAS;20;OPE
00060836;09;AC SANTA EFIGENIA DE MINAS;20;OPE
00056104;01;ACOMPANHAMENTO COBRANC/DEOFI*;01;ADM
00056097;01;ACOMPANHAMENTO OPER FAT/DEOFI*;01;ADM
00056115;01;ACOMPANHAMENTO GEST NUM/DEAFI*;01;ADM
00060823;09;ACC I TIMS;14;OPE
00060832;09;AC ITANHANGA;24;OPE
00060839;09;AC SAO SEBASTIAO DO OESTE;20;OPE
00060806;09;AC NOVA AVENIDA;72;OPE
00060893;09;AC PEDRO REGIS;30;OPE
00060997;09;AC CAFEZAL DO SUL;36;OPE
00057355;01;ACOES DE CIDADANIA/DEISB*;01;ADM
00061451;09;AC COMERCINHO;20;OPE
00060894;09;AC POCO JOSE DE MOURA;30;OPE
00060899;09;AC URUANA DE MINAS;20;OPE
00060901;09;AC SAO FRANCISCO;30;OPE
00061109;09;AC ROMEIROS;16;OPE
00061136;09;AC VILA NOVA DOS MARTIRIOS;18;OPE
00061139;09;AC JUNCO DO MARANHAO;18;OPE
00061442;09;AC SENADOR JOSE BENTO;20;OPE
00061467;09;AC MORADA NOVA;28;OPE
00061468;09;AC ALTER DO CHAO;28;OPE
00061106;09;AC RANCHO ALEGRE DO OESTE;36;OPE
00061466;09;AC URAIM;28;OPE
00060925;09;AC LARANJEIRAS;74;OPE
00060824;09;AC FEU ROSA;14;OPE
00061113;09;AC FOZ DO JORDAO;36;OPE
00061223;09;AC SAO JOSE DA VARGINHA;20;OPE
00061116;09;AC PARQUE DAS EMAS;16;OPE
00061123;09;AC BOM JESUS DO SUL;36;OPE
00061126;09;AC MATO RICO;36;OPE
00061131;09;AC TRABIJU;74;OPE
00061133;09;AC FIEG;16;OPE
00061219;09;AC MARMELOPOLIS;20;OPE
00061220;09;AC CEDRO DO ABAETE;20;OPE
00061441;09;AC PARANAIBA SHOPPING;16;OPE
00061130;09;AC PONTALINDA;74;OPE
00061138;09;AC BELAGUA;18;OPE
00061303;09;AC SAO FRANCISCO;36;OPE
00061299;09;AC ESPIGAO ALTO DO IGUACU;36;OPE
00061510;09;AC AVENIDA DAS AMERICAS;50;OPE
00061120;09;AC PARQUE AMAZONIA;16;OPE
00061509;09;AC JARDIM BRASILIA;36;OPE
00061125;09;AC SANTA LUCIA;36;OPE
00061304;09;AC PARQUE TECNOLOG ITAIPU;36;OPE
00061216;09;AC SANTA HELENA DE MINAS;20;OPE
00061469;09;AC ARAGUAIA;28;OPE
00061127;09;AC PINHAL DE SAO BENTO;36;OPE
00061135;09;AC SAO ROBERTO;18;OPE
00061137;09;AC CAMPESTRE DO MARANHAO;18;OPE
00061302;09;AC VILA DO CONDE;28;OPE
00061449;09;AC SENADOR AMARAL;20;OPE
00061450;09;AC CAMPANARIO;20;OPE
00061301;09;AC BAIRRO DA PAZ;28;OPE
00061343;09;AC BUCAREIN;68;OPE
00056127;01;ACOMPANHAMENTO QUAL SE/DEBAN*;01;ADM
00059599;01;ACOMPANHAMENTO PRODUCA/DPROD*;01;ADM
00060983;09;AC VARJAO DE MINAS;20;OPE
00060835;09;AC DOURADOQUARA;20;OPE
00060900;09;AC RIACHINHO;20;OPE
00060816;09;AC BOCAINA DO SUL;68;OPE
00058367;01;ACAO DE CAMPO RASTR OBJ/DENCO*;01;ADM
00060975;09;AC NATALANDIA;20;OPE
00060976;09;AC SAO GERALDO DO BAIXIO;20;OPE
00061110;09;AC MARQUINHO;36;OPE
00061140;09;AC POZZOBON;74;OPE
00061141;09;AC SUCUPIRA DO RIACHAO;18;OPE
00061143;09;AC SAO DOMINGOS DO AZEITAO;18;OPE
00061103;09;AC MERCADO CENTRAL;12;OPE
00061107;09;AC BRASIL PARK SHOPPING;16;OPE
00061112;09;AC CIDADE DOS POMARES;16;OPE
00061115;09;AC MAYSA;16;OPE
00061105;09;AC PEROBAL;36;OPE
00061096;09;AC SAO JOAO DO MANTENINHA;20;OPE
00061097;09;AC MATOES DO NORTE;18;OPE
00061114;09;AC JAMEL CECILIO;16;OPE
00061217;09;AC MEDEIROS;20;OPE
00061222;09;AC QUARTEL GERAL;20;OPE
00061118;09;AC MORADA DO SOL;16;OPE
00061142;09;AC SAO FRANCISCO DO BREJAO;18;OPE
00061144;09;AC MILAGRES DO MARANHAO;18;OPE
00061098;09;AC CASA DO CIDADAO;12;OPE
00061104;09;AC BOA VENTURA DE SAO ROQUE;36;OPE
00061662;09;AC PONTAL DO PARANA;36;OPE
00061663;09;AC TURVOLANDIA;20;OPE
00061757;09;AC VIA PALMAS BRASIL;75;OPE
